text,label
"موضوع: فرصت طلایی!

سلام بر شما
دانلود رایگان آرشیو کامل فیلم و سریال روز دنیا همین حالا!

فقط برای تعداد محدودی در دسترس!

ممنوون از توجهتون",spam
"موضوع: پیشنهاد همکاری از {نام_شرکت}

با عرض سلام
درود بر شما، برای همکاری در هوشمندسازی فرآیندها آماده‌ایم. خوشحال می‌شیم بتونیم باهاتون کار کنیم.

لطفاً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

با احترام",partnership
"موضوع: فرصت طلایی!

با درود
فروش فوق‌العاده! ساعت هوشمند اپل واچ سری 9 با ۹۰٪ تخفیف فقط تا فردا! با کیفیت اورجینال و تضمین بازگشت وجه! اطلاعات بیشتر و خرید: [لینک]

دیگه منتظر چی هستید؟

ممنون از توجهتون",spam
"موضوع: استعلام قیمت پنکه دیجیتال

سلام
با سلام و احترام، قصد خرید پنکه دیجیتال را دارم. مدل جدید کی میاد؟. لطفن کاتالوگ محصول را ارسال نمایید.

لطفن زودتر اطلاع بدید.

سپاسگزارم",sales_inquiry
"موضوع: فرصت طلایی!

با عرض سلام
فوری! برای برنده شدن یک دستگاه آیفون 15 پرومکس کلیک کنید! win-prize-now.com

همین حالا اقدام کنید!

سپاسگزارم",spam
"موضوع: ایراد در پلی‌استیشن 5

با عرض سلام
با احترام، من از پلی‌استیشن 5 استفاده می‌کنم ولی مشکل سخت‌افزاری دارد داره. واقعا ناامید شدم از این وضعیت. لطفا بررسی کنید.

لطفاً در اسرع وقت پاسخ دهید.

با آرزوی موفقیت",customer_support
"موضوع: دانلود رایگان!

درود
برای دانلود آرشیو کامل فیلم و سریال روز دنیا کاملا رایگان روی لینک زیر کلیک کنید! https://bit.ly/FreeGiftNow4U

این شانس یه بار تو عمره!

با سپاس",spam
"موضوع: فرصت طلایی!

با درود
فقط امروز! دوربین GoPro با قیمت استثنایی ۱۱۹ هزار تومان استثنایی تومان! زندگی خود را متحول کنید! عجله کنید! اطلاعات بیشتر و خرید: [لینک]

دیگه منتظر چی هستید؟

ممننون از توجهتون",spam
"موضوع: ایراد در فلش مموری 64 گیگ

سلام وقتتون بخیر
فلش مموری 64 گیگ جدید من نرم‌افزار crash می‌کند دارد. آیا نیاز به ارسال برای تعمیر دارد؟

ممنون می‌شم اگه زود جواب بدید.

تشکر",customer_support
"موضوع: فقط امروز! {محصول_جذاب}

سلام بر شما
تبریک! شما برنده یک دستگاه آیفون 15 پرومکس شدید! برای دریافت جایزه خود فورا با این شماره ویژه تماس بگیرید!

عجله کنید، این پیشنهاد محدود است!

با احترام",spam
"موضوع: جایزه بزرگ در انتظار شماست!

با سلام
برای دانلود اپلیکیشن یادگیری زبان کاملا رایگان روی لینک زیر کلیک کنید! https://bit.ly/FreeGiftNow4U

فرصت را از دست ندهید!

با سپاس",spam
"موضوع: درخواست بررسی بیش از حد داغ می‌شود

درود بی‌کران
با عرض پوزش، اخیراً شارژر فندکی خریداری کرده‌ام ولی بیش از حد داغ می‌شود دارد. صدای فن خیلی زیاده.

امیدوارم بتونید سریع کمک کنید.

با آرزوی موفقیت",customer_support
"موضوع: درخواست اطلاعات فروش

با عرض سلام
سلام، می‌خواستم اطلاعات بیشتری در مورد هدفون بی‌سیم و شرایط فروش آن کسب کنم. تفاوت اصلی این مدل با مدل {مدل_دیگر} چیست؟

لطفا زودتر اطلاع بدید.

ممنونم",sales_inquiry
"موضوع: فوری! شما برنده شدید!

با احترام
فقط امروز! اشتراک یک‌ساله نتفلیکس با قیمت استثنایی رایگان برای ۱۰۰ نفر اول تومان! زندگی خود را متحول کنید! عجله کنید! همین حالا بخرید: [لینک]

همین حالا اقدام کنید!

تشکر",spam
"موضوع: شرایط خرید پرینتر لیزری

سلام بر شما
سلام، موجودی پرینتر لیزری چطوره؟ تا کی موجوده؟

لطفا زودتر اطلاع بدید.

تشکر",sales_inquiry
"موضوع: درخواست شراکت تجاری

سلام وقتتون بخیر
پیشنهاد همکاری در پروژه پلتفرم رزرو خدمات. لطفا یه زمان برای جلسه هماهنگ کنید

مشتاق همکاری با شما هستیم.

ممنون از توجهتون",partnership
"موضوع: درخواست اطلاعات فروش

سلام و وقت بخیر
قیمت یخچال ساید بای ساید چقدر است؟ تفاوت اصلی این مدل با مدل {مدل_دیگر} چیست؟

ممنون از همکاری شما.

ممنونم",sales_inquiry
"موضوع: تخفیف ویژه!

سلام
درآمد میلیونی در خانه! بدون نیاز به سرمایه! سرمایه‌گذاری در رمز ارزهای نوظهور. فورا با این شماره ویژه تماس بگیرید!

عجله کنید، این پیشنهاد محدود است!

ممنونم",spam
"موضوع: درخواست کاتالوگ کولر گازی اینورتر

با سلام
سلام، می‌خواستم اطلاعات بیشتری در مورد کولر گازی اینورتر و شرایط فروش آن کسب کنم. مدل جدید کی میاد؟

مرسی که وقت گذاشتید.

ممنونم",sales_inquiry
"موضوع: فرصت طلایی!

با عرض سلام
دوره آموزش زبان با مدرک رایگان! این پیشنهاد فقط برای شماست! win-prize-now.com

فرصت را از دست ندهید!

با آرزوی موفقیت",spam
"موضوع: سوال در مورد ماشین لباسشویی اتوماتیک

با درود
آیا ماشین لباسشویی اتوماتیک موجود است؟ می‌تونم حضوری بیام ببینم؟

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

با آرزوی موفقیت",sales_inquiry
"موضوع: عرضه محدود! عجله کنید!

سلام و وقت بخیر
آخرین شانس! پکیج لاغری تضمینی با قیمت ۱۵,۰۰۰ تومان ارزون!

فقط برای تعداد محدودی در دسترس!

با سپاس",spam
"موضوع: شرایط خرید مودم ADSL

سلام وقتتون بخیر
درود، لطفا شرایط خرید مودم ADSL رو بگید. نحوه سفارش.

مرسی که وقت گذاشتید.

تشکر",sales_inquiry
"موضوع: دانلود رایگان!

با سلام
فقط برای شما! دوره آموزش زبان با مدرک با ۸۰٪ واقعی!

این شانس یه بار تو عمره!

ممنون از توجهتون",spam
"موضوع: معرفی شرکت هوشمند سازان البرز

با احترام
شرکت هوشمند سازان البرز به دنبال همکاری در زمینه توسعه یک نرم‌افزار جدید است. این همکاری می‌تونه خیلی سودمند باشه.

مشتاق همکاری با شما هستیم.

با احترام",partnership
"موضوع: درخواست پشتیبانی برای {مشکل}

با سلام
سلام وقت شما بخیر، من از مشتریان شما هستم و متاسفانه از کیفیت پایین خدمات پس از فروش دارم. امیدوارم هرچه زودتر این مسئله حل شود. لطفا رسیدگی کنید.

ممنون از توجه شما.

با آرزوی موفقیت",customer_support
"موضوع: مشککل با پنکه دیجیتال

سلام بر شما
با سلام، پنکه دیجیتال من بعد از چند روز استفاده ایراد در کارکرد دارد پیدا کرده. چگونه می‌توانم این مشکلل را برطرف کنم؟.

لطفا بگید چقدر طول می‌کشه.

تشکر",customer_support
"موضوع: درخواست جلسه همکاری

با عرض سلام
درود بر شما، برای همکاری در ارائه راهکارهای پرداخت نوین آماده‌ایم. لطفن یه زمان برای جلسه هماهنگ کنید.

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

مرسی",partnership
"موضوع: درخواست شراکت تجاری

با احترام
سلامم، می‌خواستیم در مورد شراکت تو سامانه رزرو آنلاین باهاتون صحبت کنیم. لطفا بگید چیکار باید بکنم.

لطفاً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

ممنونم",partnership
"موضوع: پیشنهاد همکاری از نوآوران اقتصاد سبز

سلام وقتتون بخیر
با احترام، شرکت نوآوران اقتصاد سبز پیشنهاد همکاری در پروژه تحقیقاتی کلان داده داره. تیم فنی ما متشکل از متخصصان برجسته و باتجربه است.

ممنون می‌شم اگه نظرتون رو بگید.

با سپاس",partnership
"موضوع: شکایت از لپ‌تاپ سری Y

با عرض سلام
سلام، یه مشکلی با لپ‌تاپ سری Y دارم، نمایشگرش خطوط رنگی نشون می‌ده. می‌تونید راهنمایی کنید؟

به هر حال، امیدوارم این مشکل به زودی حل شود.

با سپاس",customer_support
"موضوع: نیاز به کمک فوری

با درود
سلام تیم پشتیبانی، من با تلویزیون هوشمند 55 اینچ به مشکل برخوردم. اصلا کار نمی‌کند. راه حل چیه؟

واقعا از این وضعیت کلافه شدم.

با احترام",customer_support
"موضوع: شرایط خرید بخاری برقی

سلاام بر شما
سلاام، می‌خواستم در مورد بخاری برقی سوال کنم. چطور می‌تونم سفارش بدم؟.

مرسی که وقت گذاشتید.

تشکر",sales_inquiry
"موضوع: شکایت از سرویس اینترنت

سلام وقتتون بخیر
لطفاً به این موضوع رسیدگی کنید: سرویس اینترنت من باتری ضعیف دارد.

واقعا از این وضعیت کلافه شدم.

ممنونم",customer_support
"موضوع: سوال در مورد پلی‌استیشن 5

درود
سلام، موجودی پلی‌استیشن 5 چطوره؟ آیا شامل گارانتی معتبر می‌شود؟

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

با تقدیم احترام",sales_inquiry
"موضوع: فرصت طلایی!

با سلام
آخرین شانس! دوره آموزش زبان با مدرک با قیمت فقط ۵,۰۰۰ تومان!

زود باش، تموم می‌شه!

با تشکر",spam
"موضوع: جایزه بزرگ در انتظار شماست!

درود
باور نمی‌کنید! یک دستگاه خودروی لاماری منتظر شماست! زود باش، وقت تموم می‌شه!

عجله کنید، این پیشنهاد محدود است!

مرسی",spam
"موضوع: پیشنهاد برای {پروژه}

سلامم و وقت بخیر
با سلامم، ما شرکت شرکت دانش‌بنیان آینده فعال در زمینه تولید محتوای دیجیتال هستیم و مایل به همکاری استراتژیک با شما در حوزه دیجیتال مارکتینگ هستیم. این مشکل برای من بسیار آزاردهنده است. منتظر تماس شما هستیم.

امیدوارم این همکاری برای هر دو طرف سودمند باشد.

با تقدیم احترام",partnership
"موضوع: درخواست جلسه همکاری

درود
درود بر شما، برای همکاری در تحلیل و پردازش داده‌های مشتریان آماده‌ایم. آماده پاسخگویی به سوالات شما هستیم.

ممنون می‌شم اگه نظرتون رو بگید.

تشکر",partnership
"موضوع: درخواست کاتالوگ گوشی موبایل مدل X

درود بی‌کران
درود بر شما، برای خرید عمده گوشی موبایل مدل X، شرایط هزینه نصب و راه‌اندازی چگونه است؟ آیا تخفیف همکاری در نظر گرفته می‌شود؟

ممنون از همکاری شما.

با احترام",sales_inquiry
"موضوع: فرصت طلایی!

با سلام
دانلود رایگان فالگیر هوشمند همین حالا!

زود باش، تموم می‌شه!

تشکر",spam
"موضوع: فقط امروز! {محصول_جذاب}

سلام وقتتون بخیر
تبریک! شما برنده یک کارت هدیه 10 میلیون تومانی شدید! برای دریافت جایزه خود همین حالا روی لینک زیر کلیک کنید تا جایزه را از دست ندهید!

فقط برای تعداد محدودی در دسترس!

ممنونم",spam
"موضوع: درخواست کاتالوگ لامپ هوشمند

با سلام
سلام، می‌خواستم در مورد لامپ هوشمند سوال کنم. زمان تقریبی تحویل کالا چقدر است؟.

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

سپاسگزارم",sales_inquiry
"موضوع: درخواست اطلاعات فروش

سلام
لطفاً قیمت و شرایط فروش لپ‌تاپ سری Y را ارسال کنید.

منتظر پاسخ شما هستم.

با سپاس",sales_inquiry
"موضوع: تخفیف ویژه!

با احترام
فروش فوق‌العاده! قرص‌های افزایش قد با ۸۵٪ باورنکردنی تخفیف فقط تا فردا! همه دارن می‌خرن، تو چرا نه؟ سفارش دهید: [لینک]

فرصت را از دست ندهید!

تشکر",spam
"موضوع: درخواست بررسی یک ایراد نرم‌افزاری پیدا کرده

با درود
با عرض سلام، یک ایراد نرم‌افزاری پیدا کرده در عملکرد جاروبرقی رباتیک مشاهده کردم. لطفا در اسرع وقت به این موضوع رسیدگی کنید. خواهشمندم پیگیری لازم را انجام دهید.

لطفاً در اسرع وقت پاسخ دهید.

تشکر",customer_support
"موضوع: مشکل با فلش مموری 64 گیگ

با درود
با عرض پوزش، اخیراً فلش مموری 64 گیگ خریداری کرده‌ام ولی مرتبا قطع می‌شود دارد. یه خطای عجیب می‌ده که نمی‌فهمم چیه.

واقعا از این وضعیت کلافه شدم.

تشکر",customer_support
"موضوع: سوال در مورد بخاری برقی

با عرض سلام
با سلام، لطفا قیمت بخاری برقی را اعلام بفرمایید؟ تا کی موجوده؟

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

سپاسگزارم",sales_inquiry
"موضوع: عرضه محدود! عجله کنید!

با سلام
دانلود رایگان فالگیر هوشمند همین حالا!

دیگه منتظر چی هستید؟

تشکر",spam
"موضوع: جایزه بزرگ در انتظار شماست!

سلام
فقط برای شما! گوشی سامسونگ گلکسی S24 Ultra با ۸۵٪ باورنکردنی!

این شانس یه بار تو عمره!

مرسی",spam
"موضوع: پیشنهاد برای {پروژه}

درود
درود، بدینوسیله جهت همکاری تجاری در زمینه توسعه بازار مشترک اعلام آمادگی می‌کنیم. جزئیات کامل طرح پیشنهادی را می‌توانیم در یک جلسه حضوری ارائه دهیم. آیا امکان برگزاری جلسه وجود دارد؟

لطفا رزومه ما رو هم بررسی کنید.

با احترام",partnership
"موضوع: فقط امروز! {محصول_جذاب}

درود بی‌کران
تبریک! شما برنده یک سفر به پاریس شدید! برای دریافت جایزه خود به سایت ما مراجعه کنید: [لینک]

زود باش، تموم می‌شه!

سپاسگزارم",spam
"موضوع: پیشنهاد برای {پروژه}

با سلام
سلام، یه پیشنهاد همکاری برای سیستم تحلیل رفتار مشتریان داریم. جزئیات کامل طرح پیشنهادی را می‌توانیم در یک جلسه حضوری ارائه دهیم. می‌تونیم صحبت کنیم؟

ممنون می‌شم اگه نظرتون رو بگید.

با سپاس",partnership
"موضوع: تخفیف ویژه!

سلام بر شما
دانلود رایگان آرشیو کامل فیلم و سریال روز دنیا همین حالا!

عجله کنید، این پیشنهاد محدود است!

با تقدیم احترام",spam
"موضوع: درخواست کاتالوگ هارد اکسترنال 2 ترابایت

سلام بر شما
با سلام، می‌تونید اطلاعات هارد اکسترنال 2 ترابایت رو برام بفرستید؟ چه رنگ‌بندی‌هایی موجود است؟

در صورت امکان، لظفاً اطلاعات را به ایمیل من ارسال کنید.

سپاسگزارم",sales_inquiry
"موضوع: درخواست شراکت تجاری

با درود
با سلام، مایلیم پیشنهاد شراکت در پلتفرم مدیریت منابع انسانی را با شما مطرح کنیم. خواهشمندم نتیجه را به من اطلاع دهید. لطفا در صورت تمایل اطلاع دهید.

با تشکر از توجه شما.

مرسی",partnership
"موضوع: شرایط خرید پرینتر لیزری

با احترام
لطفاً قیمت و شرایط فروش پرینتر لیزری را ارسال کنید.

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

با آرزوی موفقیت",sales_inquiry
"موضوع: عرضه محدود! عجله کنید!

سلام
دوربین GoPro رایگان! زندگی خود را متحول کنید! app-download-center.org

فرصت را از دست ندهید!

با تشکر",spam
"موضوع: فرصت طلایی!

درود بی‌کران
دانلود رایگان فالگیر هوشمند همین حالا!

همین حالا اقدام کنید!

با تقدیم احترام",spam
"موضوع: فقط امروز! دوربین GoPro

سلام و وقت بخیر
فروش فوق‌العاده! دوربین GoPro با ۹۰٪ تخفیف فقط تا فردا! دیگه از این بهتر نمی‌شه! برای خرید کلیک کنید: [لینک]

دیگه منتظر چی هستید؟

تشکر",spam
"موضوع: عرضه محدود! عجله کنید!

سلام وقتتون بخیر
راز ثروتمند شدن فاش شد! با روش آموزش فارکس در 7 روز می‌توانید سالانه ۱ میلیارد تومان بدون زحمت درآمد کسب کنید! با شماره 09123456789 تماس بگیرید

این شانس یه بار تو عمره!

مرسی",spam
"موضوع: درخواست جلسه همکاری

سلام بر شما
با سلام، ما از توسعه‌گران کسب و کار هوشمند هستیم و می‌خوایم در تامین محتوای تخصصی باهاتون همکاری کنیم. لطفا بگید چیکار باید بکنم.

امیدوارم این همکاری برای هر دو طرف سودمند باشد.

سپاسگزارم",partnership
"موضوع: درخواست شراکت تجاری

سلام و وقت بخیر
با سلام، ما شرکت نوآوران اقتصاد سبز فعال در زمینه تجارت الکترونیک و فروش آنلاین هستیم و مایل به همکاری استراتژیک با شما در حوزه تحقیق و توسعه مشترک هستیم. لطفا بگید چیکار باید بکنم. منتظر تماس شما هستیم.

ممنون می‌شم اگه نظرتون رو بگید.

مرسی",partnership
"موضوع: معرفی شرکت {نام_شرکت}

درود
درخواست جلسه برای بحث در مورد همکاری‌های آینده.

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

مرسی",partnership
"موضوع: شکایت از مودم ADSL

سلام بر شما
مودم ADSL جدید من مشکل سخت‌افزاری دارد دارد. چگونه می‌توانم این مشکل را برطرف کنم؟

واقعا از این وضعیت کلافه شدم.

با آرزوی موفقیت",customer_support
"موضوع: درخواست شراکت تجاری

درود
شرکت پیشگامان فناوری فردا علاقه‌مند به همکاری در زمینه تحلیل و پردازش داده‌های مشتریان است.

مشتاق همکاری با شما هستیم.

تشکر",partnership
"موضوع: درخواست شراکت تجاری

درود
درود بر شما، برای همکاری در توسعه یک نرم‌افزار جدید آماده‌ایم. آماده پاسخگویی به سوالات شما هستیم.

ممنون می‌شم اگه نظرتون رو بگید.

با تقدیم احترام",partnership
"موضوع: درخواست پشتیبانی برای {مشکل}

درود
سلام، یه مشکلی با پنکه دیجیتال دارم، گاهی خود به خود خاموش می‌شه. می‌تونید راهنمایی کنید؟

امیدوارم بتونید سریع کمک کنید.

مرسی",customer_support
"موضوع: درخواست جلسه همکاری

سلام بر شما
پیشنهاد همکاری در پروژه پلتفرم رزرو خدمات. رزومه و سوابق کاری شرکت به پیوست ایمیل تقدیم می‌گردد

لطفاً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

با تقدیم احترام",partnership
"موضوع: نیاز به کمک فوری

با درود
لطفاً به این موضوع رسیدگی کنید: هارد اکسترنال 2 ترابایت من ریستارت می‌شه دارد.

ممنون می‌شم اگه زود جواب بدید.

ممنون از توجهتون",customer_support
"موضوع: عرضه محدود! عجله کنید!

درود
فروش فوق‌العاده! قرص‌های افزایش قد با ۸۰٪ واقعی تخفیف فقط تا فردا! زندگی خود را متحول کنید! سفارش دهید: [لینک]

زود باش، تموم می‌شه!

با تشکر",spam
"موضوع: معرفی شرکت {نام_شرکت}

با احترام
پیشنهاد همکاری در پروژه سیستم تحلیل رفتار مشتریان. جزئیات کامل طرح پیشنهادی را می‌توانیم در یک جلسه حضوری ارائه دهیم

امیدوارم این همکاری برای هر دو طرف سودمند باشد.

با احترام",partnership
"موضوع: شکایت از {محصول}

با احترام
سلامم وقت شما بخیر، من از مشتریان شما هستم و متاسفانه از کیفیت پایین خدمات پس از فروش دارم. واقعا ناامید شدم از این وضعیت. لطفا رسیدگی کنید.

لطفاً در اسرع وقت پاسخ دهید.

با سپاس",customer_support
"موضوع: همکاری در {نام_پروژه}

سلام
شرکت توسعه‌گران کسب و کار هوشمند علاقه‌مند به همکاری در زمینه هوشمندسازی فرآیندها است.

لطفاً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

با آرزوی موفقیت",partnership
"موضوع: درخواست کاتالوگ دوربین عکاسی

با عرض سلام
درود بر شما، برای خرید عمده دوربین عکاسی، شرایط خدمات پس از فروش چگونه است؟ آیا تخفیف همکاری در نظر گرفته می‌شود؟

لطفا زودتر اطلاع بدید.

با آرزوی موفقیت",sales_inquiry
"موضوع: فوری! شما برنده شدید!

با عرض سلام
فوری! برای برنده شدن بیت‌کوین رایگان کلیک کنید! https://bit.ly/FreeGiftNow4U

عجله کنید، این پیشنهاد محدود است!

سپاسگزارم",spam
"موضوع: همکاری در زمینه هوشمندسازی فرآیندها

درود
شرکت آریا پرداز پارس به دنبال همکاری در زمینه هوشمندسازی فرآیندها است. ما ایده‌های خلاقانه‌ای داریم.

مشتاق همکاری با شما هستیم.

سپاسگزارم",partnership
"موضوع: شکایت از گوشی موبایل مدل X

سلام وقتتون بخیر
لطفاً به این موضوع رسیدگی کنید: گوشی موبایل مدل X من شارژ نگه نمی‌دارد دارد.

واقعا از این وضعیت کلافه شدم.

با تقدیم احترام",customer_support
"موضوع: نیاز به کمک فوری

درود بی‌کران
احتراما به استحضار می‌رساند، تلویزیون هوشمند 55 اینچ که اخیرا تهیه کرده‌ام، خیلی کند شده دارد. اتصالش مدام قطع و وصل می‌شود. آیا شامل گارانتی می‌شود؟

به هر حال، امیدوارم این مشکل به زودی حل شود.

ممنونم",customer_support
"موضوع: مشکل فوری با ماشین ظرفشویی

سلام وقتتون بخیر
سلام، یه مشکلی با ماشین ظرفشویی دارم، باتری آن خیلی زود تمام می‌شود. می‌تونید راهنمایی کنید؟

لطفاً در اسرع وقت پاسخ دهید.

با آرزوی موفقیت",customer_support
"موضوع: پیشنهاد برای {پروژه}

با درود
پیشنهاد همکاری در پروژه سامانه یکپارچه فروش آنلاین B2B. آماده پاسخگویی به سوالات شما هستیم

با تشکر از توجه شما.

ممنونم",partnership
"موضوع: فرصت طلایی!

سلام بر شما
دانلود رایگان نرم‌افزار حرفه‌ای حسابداری شخصی همین حالا!

فقط برای تعداد محدودی در دسترس!

با تشکر",spam
"موضوع: فوری! شما برنده شدید!

درود بی‌کران
فروش فوق‌العاده! فیلترشکن پرسرعت بدون قطعی با ۹۰٪ تخفیف فقط تا فردا! تعداد بسیار محدود، اولویت با اولین تماس‌ها! اطلاعات بیشتر و خرید: [لینک]

عجله کنید، این پیشنهاد محدود است!

ممنونم",spam
"موضوع: همکاری در سیستم تحلیل رفتار مشتریان

با احترام
سلام، یه پیشنهاد همکاری برای سیستم تحلیل رفتار مشتریان داریم. جزئیات کامل طرح پیشنهادی را می‌توانیم در یک جلسه حضوری ارائه دهیم. می‌تونیم صحبت کنیم؟

امیدوارم این همکاری برای هر دو طرف سودمند باشد.

با احترام",partnership
"موضوع: شرایط خرید بخاری برقی

سلام بر شما
سلام، می‌خواستم اطلاعات بیشتری در مورد بخاری برقی و شرایط فروش آن کسب کنم. تفاوت اصلی این مدل با مدل {مدل_دیگر} چیست؟

اگه امکانش هست تلفنی هم بتونم بپرسم؟

سپاسگزارم",sales_inquiry
"موضوع: پیشنهاد برای {پروژه}

با سلام
با سلام، ما شرکت پیشگامان فناوری فردا فعال در زمینه تجارت الکترونیک و فروش آنلاین هستیم و مایل به همکاری استراتژیک با شما در حوزه ارائه راهکارهای پرداخت نوین هستیم. لطفا در اسرع وقت به این موضوع رسیدگی کنید. منتظر تماس شما هستیم.

با تشکر از توجه شما.

تشکر",partnership
"موضوع: درخواست شراکت تجاری

با احترام
شرکت ایده‌پردازان نوین به دنبال همکاری در زمینه تامین محتوای تخصصی است. راهکارهای نوآورانه‌ای برای این حوزه داریم.

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

با تقدیم احترام",partnership
"موضوع: پیشنهاد همکاری از {نام_شرکت}

درود بی‌کران
سلام وقت بخیر، پیشنهاد همکاری در خصوص پروژه اپلیکیشن موبایل خدمات شهروندی را خدمتتان ارائه می‌دهیم. این همکاری می‌تونه خیلی سودمند باشه. لطفا جهت مذاکره اعلام آمادگی فرمایید.

امیدوارم این همکاری برای هر دو طرف سودمند باشد.

تشکر",partnership
"موضوع: شکایت از جاروبرقی رباتیک

درود
احتراما به استحضار می‌رساند، جاروبرقی رباتیک که اخیرا تهیه کرده‌ام، نرم‌افزار crash می‌کند دارد. بسیار داغ می‌کند. آیا شامل گارانتی می‌شود؟

لطفا بگید چقدر طول می‌کشه.

با سپاس",customer_support
"موضوع: درخواست کاتالوگ اجاق گاز فردار

با سلام
با سلام، می‌تونید اطلاعات اجاق گاز فردار رو برام بفرستید؟ آیا امکان تست حضوری هست؟

لطفا بگید کی موجود می‌شه.

مرسی",sales_inquiry
"موضوع: فرصت طلایی!

با درود
فروش فوق‌العاده! اشتراک یک‌ساله نتفلیکس با ۶۰٪ شگفت‌انگیز تخفیف فقط تا فردا! این پیشنهاد فقط برای شماست! خرید فوری: [لینک]

این شانس یه بار تو عمره!

ممنون از توجهتون",spam
"موضوع: موجودی گوشی موبایل مدل X

سلام
درود بر شما، برای خرید عمده گوشی موبایل مدل X، شرایط تخفیف خرید تعداد بالا چگونه است؟ آیا تخفیف همکاری در نظر گرفته می‌شود؟

لطفا بگید کی موجود می‌شه.

با تشکر",sales_inquiry
"موضوع: فوری! شما برنده شدید!

سلام وقتتون بخیر
فقط امروز! پکیج لاغری تضمینی با قیمت استثنایی ۱۱۹ هزار تومان استثنایی تومان! فرصت تکرار نشدنی! عجله کنید! برای خرید کلیک کنید: [لینک]

فرصت را از دست ندهید!

با سپاس",spam
"موضوع: جایزه بزرگ در انتظار شماست!

سلام و وقت بخیر
باور نمی‌کنید! یک پکیج کامل لوازم خانگی هوشمند منتظر شماست! زود باش، وقت تموم می‌شه!

عجله کنید، این پیشنهاد محدود است!

با سپاس",spam
"موضوع: فوری! شما برنده شدید!

سلام
هشدار مهم! فرم زیر را پر کنید

فقط برای تعداد محدودی در دسترس!

سپاسگزارم",spam
"موضوع: عرضه محدود! عجله کنید!

با احترام
دانلود رایگان فالگیر هوشمند همین حالا!

همین حالا اقدام کنید!

مرسی",spam
"موضوع: فوری! شما برنده شدید!

سلام وقتتون بخیر
فروش فوق‌العاده! قرص‌های افزایش قد با ۵۰٪ + ارسال رایگان تخفیف فقط تا فردا! دیگه از این بهتر نمی‌شه! برای خرید کلیک کنید: [لینک]

فقط برای تعداد محدودی در دسترس!

با سپاس",spam
"موضوع: جایزه بزرگ در انتظار شماست!

سلام
فروش فوق‌العاده! ساعت هوشمند اپل واچ سری 9 با ۶۰٪ شگفت‌انگیز تخفیف فقط تا فردا! با کیفیت اورجینال و تضمین بازگشت وجه! سفارش دهید: [لینک]

عجله کنید، این پیشنهاد محدود است!

ممنونم",spam
"موضوع: سوال درباره {موضوع}

سلام بر شما
با سلام، لطفا قیمت ماشین ظرفشویی را اعلام بفرمایید؟ آیا امکان تست حضوری هست؟

ممنون از همکاری شما.

با تشکر",sales_inquiry
"موضوع: استعلام قیمت مایکروویو سولاردام

با سلام
با سلام و احترام، قصد خرید مایکروویو سولاردام را دارم. تفاوت اصلی این مدل با مدل {مدل_دیگر} چیست؟. لطفا کاتالوگ محصول را ارسال نمایید.

لطفا بگید کی موجود می‌شه.

مرسی",sales_inquiry
"موضوع: ایراد در پلی‌استیشن 5

درود بی‌کران
با سلام، پلی‌استیشن 5 من بعد از چند روز استفاده خیلی کند شده پیدا کرده. آیا نیاز به ارسال برای تعمیر دارد؟.

امیدوارم بتونید سریع کمک کنید.

با آرزوی موفقیت",customer_support
"موضوع: سوال درباره {موضوع}

درود
سلام، می‌خواستم اطلاعات بیشتری در مورد دوربین مداربسته و شرایط فروش آن کسب کنم. مدل جدید کی میاد؟

مرسی که وقت گذاشتید.

با احترام",sales_inquiry
"موضوع: درخواست جلسه همکاری

سلام بر شما
درخواست جلسه برای بحث در مورد همکاری‌های آینده.

با تشکر از توجه شما.

با آرزوی موفقیت",partnership
"موضوع: درخواست جلسه همکاری

سلام
درود، بدینوسیله جهت همکاری تجاری در زمینه تحقیق و توسعه مشترک اعلام آمادگی می‌کنیم. لطفن یه زمان برای جلسه هماهنگ کنید. آیا امکان برگزاری جلسه وجود دارد؟

لطفنً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

با سپاس",partnership
"موضوع: درخواست کاتالوگ پرینتر لیزری

سلام و وقت بخیر
با سلام و احترام، قصد خرید پرینتر لیزری را دارم. روش‌های پرداخت به چه صورت است؟. لطفا کاتالوگ محصول را ارسال نمایید.

منتظر پاسخ شما هستم.

تشکر",sales_inquiry
"موضوع: پیشنهاد برای {پروژه}

با عرض سلام
درخواست جلسه برای بحث در مورد همکاری‌های آینده.

لطفاً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

با تشکر",partnership
